uf,municipio,bairro,categoria_macro
ES,DOMINGOS MARTINS,BAIRRO_NAO_INFORMADO,violencia_social
ES,LINHARES,CONCEICAO,violencia_social
ES,VITORIA,SANTA HELENA,violencia_social
ES,IBIRACU,PIABAS,violencia_social
ES,MUNIZ FREIRE,BAIRRO_NAO_INFORMADO,violencia_social
ES,IRUPI,VARGEM ALEGRE,violencia_social
ES,ITAPEMIRIM,BREJO GRANDE DO SUL,violencia_social
ES,PINHEIROS,JARDIM PLANALTO,violencia_social
ES,VARGEM ALTA,CORREGO DO OURO,violencia_social
ES,PINHEIROS,SAO JOSE DO JUNDIA,violencia_social
ES,IUNA,RECREIO DIREITO,violencia_social
ES,VILA VALERIO,JURANA,violencia_social
ES,SERRA,SANTA LUZIA,violencia_social
ES,SAO GABRIEL DA PALHA,CORREGO ALEGRE,violencia_social
ES,GUACUI,QUINCAS MACHADO,violencia_social
ES,ANCHIETA,ANCHIETA,violencia_social
ES,VITORIA,AEROPORTO,violencia_social
ES,VILA PAVAO,TODOS OS SANTOS,violencia_social
ES,PINHEIROS,LOTEAMENTO NOVA CANAA,violencia_social
ES,VARGEM ALTA,JACIGUA,violencia_social
ES,GOVERNADOR LINDENBERG,CENTRO,violencia_social
ES,MUNIZ FREIRE,MATA PAU,violencia_social
ES,VITORIA,INHANGUETA,violencia_social
ES,ALFREDO CHAVES,SIRIBEIRA,violencia_social
ES,MARILANDIA,SANTO HILARIO,violencia_social
ES,CASTELO,VOLTA REDONDA,violencia_social
ES,CONCEICAO DA BARRA,COBRAICE,violencia_social
ES,ITARANA,BOM DESTINO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,ALTO AMARELO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,VARGEM GRANDE DO SOTURNO,violencia_social
ES,SANTA MARIA DE JETIBA,SAO SEBASTIAO DE CIMA,violencia_social
ES,ITAGUACU,OTTO LUIZ HOFFMAN,violencia_social
ES,VIANA,CANAA,violencia_social
ES,AGUIA BRANCA,MASSUCATE,violencia_social
ES,COLATINA,ALTO SAO PEDRO DO FRIO,violencia_social
ES,PEDRO CANARIO,TAQUARA,violencia_social
ES,IBIRACU,PEDRO PALACIOS,violencia_social
ES,MANTENOPOLIS,QUERUBINO PAIZANTE,violencia_social
ES,CARIACICA,ALICE COUTINHO,violencia_social
ES,IBIRACU,SAO CRISTOVAO,violencia_social
ES,ITARANA,SANTA TEREZINHA,violencia_social
ES,CONCEICAO DA BARRA,NOSSA SENHORA APARECIDA,violencia_social
ES,BARRA DE SAO FRANCISCO,CORREGO AVENTUREIRO,violencia_social
ES,VITORIA,MONTE BELO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,ILHA DA LUZ,violencia_social
ES,VARGEM ALTA,BOA ESPERANCA,violencia_social
ES,BOA ESPERANCA,JOAO ALVES,violencia_social
ES,MARECHAL FLORIANO,COSTA PEREIRA,violencia_social
ES,SOORETAMA,JOEIRANAIS,violencia_social
ES,SERRA,PORTAL DE JACARAIPE,violencia_social
ES,BOM JESUS DO NORTE,CENTRO,violencia_social
ES,DOMINGOS MARTINS,RIBEIRAO CAPIXABA,violencia_social
ES,BARRA DE SAO FRANCISCO,CORREGO RICO,violencia_social
ES,MUCURICI,CAXIAS,violencia_social
ES,GUARAPARI,RECANTO DA SEREIA,violencia_social
ES,SANTA TERESA,VINTE E CINCO DE JULHO,violencia_social
ES,ATILIO VIVACQUA,SAIBREIRA,violencia_social
ES,ALEGRE,VILA ALTA,violencia_social
ES,SERRA,JARDIM GUANABARA,violencia_social
ES,ARACRUZ,PRAIA FORMOSA,violencia_social
ES,ICONHA,JARDIM JANDYRA,violencia_social
ES,COLATINA,MARIO GIURIZATO,violencia_social
ES,BARRA DE SAO FRANCISCO,IPIRANGA,violencia_social
ES,ANCHIETA,BOA VISTA,violencia_social
ES,CARIACICA,OPERARIO,violencia_social
ES,COLATINA,VILA NOVA,violencia_social
ES,JERONIMO MONTEIRO,BOA SORTE,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,BOM PASTOR,violencia_social
ES,AFONSO CLAUDIO,ALTO GUANDU,violencia_social
ES,ATILIO VIVACQUA,CENTRO,violencia_social
ES,SANTA TERESA,CENTRO,violencia_social
ES,IBIRACU,CAMPAGNARO,violencia_social
ES,SAO JOSE DO CALCADO,JACA,violencia_social
ES,IBIRACU,COHAB,violencia_social
ES,VITORIA,SANTA TEREZA,violencia_social
ES,IBATIBA,LACERDA SODRE DE ASSIS,violencia_social
ES,VITORIA,SANTOS REIS,violencia_social
ES,SAO GABRIEL DA PALHA,JARDIM VITORIA,violencia_social
ES,MONTANHA,VINHATICO,violencia_social
ES,PANCAS,VILA NOVA,violencia_social
ES,IUNA,VILA NOVA,violencia_social
ES,SAO MATEUS,ALVORADA,violencia_social
ES,GUARAPARI,SAO JUDAS TADEU,violencia_social
ES,VILA VELHA,NOVA AMERICA,violencia_social
ES,CONCEICAO DO CASTELO,RIBEIRAO DO MEIO,violencia_social
ES,BARRA DE SAO FRANCISCO,BAIRRO COLINA,violencia_social
ES,COLATINA,SAO JOAO GRANDE,violencia_social
ES,MARECHAL FLORIANO,ARAGUAIA,violencia_social
ES,MUCURICI,BAIRRO_NAO_INFORMADO,violencia_social
ES,ATILIO VIVACQUA,CORREGO DA FAMA,violencia_social
ES,VITORIA,BENTO FERREIRA,violencia_social
ES,SERRA,JOSE DE ANCHIETA III,violencia_social
ES,ALTO RIO NOVO,ALTO RIO NOVO,violencia_social
ES,PONTO BELO,PARQUES DAS CASTANHEIRAS,violencia_social
ES,COLATINA,GRACA ARANHA,violencia_social
ES,GUARAPARI,NOVA GUARAPARI,violencia_social
ES,AFONSO CLAUDIO,ITAPUA,violencia_social
ES,ALTO RIO NOVO,BAIRRO_NAO_INFORMADO,violencia_social
ES,COLATINA,SANTA CECILIA,violencia_social
ES,MARATAIZES,BOA VISTA,violencia_social
ES,LINHARES,VILA IZABEL,violencia_social
ES,SERRA,CAMPINHO DA SERRA II,violencia_social
ES,GUACUI,SAO MIGUEL,violencia_social
ES,PANCAS,NILTON SA,violencia_social
ES,NOVA VENECIA,COHAB,violencia_social
ES,IBITIRAMA,SAO FRANCISCO,violencia_social
ES,SANTA TERESA,SERRA DOS PREGOS,violencia_social
ES,CONCEICAO DA BARRA,GUAXINDIBA,violencia_social
ES,COLATINA,CASCATINHA,violencia_social
ES,SAO DOMINGOS DO NORTE,BAIRRO_NAO_INFORMADO,violencia_social
ES,COLATINA,SAO MARCOS,violencia_social
ES,CASTELO,CASTELO III,violencia_social
ES,SERRA,PITANGA,violencia_social
ES,IBITIRAMA,SANTA MARTA,violencia_social
ES,ARACRUZ,JARDINS,violencia_social
ES,COLATINA,NOSSA SENHORA DA PENHA,violencia_social
ES,SANTA MARIA DE JETIBA,RIO TAQUARINHA,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILBERTO MACHADO,violencia_social
ES,SANTA MARIA DE JETIBA,ALTO RECREIO,violencia_social
ES,GUACUI,MORADA DAS PALMEIRAS,violencia_social
ES,LINHARES,COLINA,violencia_social
ES,NOVA VENECIA,BONFIM,violencia_social
ES,GUARAPARI,CONDADOS DE GUARAPARI,violencia_social
ES,BREJETUBA,BREJAUBINHA,violencia_social
ES,ALEGRE,CHACARA DA SERRA,violencia_social
ES,ALEGRE,BILAU,violencia_social
ES,SERRA,NOVA ZELANDIA,violencia_social
ES,VARGEM ALTA,BELEM,violencia_social
ES,SANTA MARIA DE JETIBA,ALTO POSS MOUSER,violencia_social
ES,IUNA,PERDICAO,violencia_social
ES,SERRA,PLANALTO DE CARAPINA,violencia_social
ES,ALFREDO CHAVES,OURO BRANCO,violencia_social
ES,VITORIA,SANTOS DUMONT,violencia_social
ES,ARACRUZ,SAUE,violencia_social
ES,SANTA LEOPOLDINA,COCAL,violencia_social
ES,APIACA,FRANCISCO JORGE DA SILVA,violencia_social
ES,SAO MATEUS,JAQUELINE,violencia_social
ES,RIO NOVO DO SUL,QUARTEIRAO DE SANTANA,violencia_social
ES,SAO GABRIEL DA PALHA,CORREGO DO SETE,violencia_social
ES,SAO GABRIEL DA PALHA,BOM DESTINO,violencia_social
ES,MANTENOPOLIS,SANTA LUZIA DE MANTENOPOLIS,violencia_social
ES,IBIRACU,ELIAS BRAGATTO,violencia_social
ES,CARIACICA,ITAPEMIRIM,violencia_social
ES,SAO MATEUS,AVIACAO,violencia_social
ES,VENDA NOVA DO IMIGRANTE,SAPUCAIA,violencia_social
ES,SOORETAMA,CONJUNTO DALVO LOUREIRO,violencia_social
ES,FUNDAO,BEIRA RIO,violencia_social
ES,GUARAPARI,BALNEARIO MEAIPE,violencia_social
ES,MIMOSO DO SUL,SAO JOSE,violencia_social
ES,VIANA,BAIRRO_NAO_INFORMADO,violencia_social
ES,SAO DOMINGOS DO NORTE,CRISTAL,violencia_social
ES,DOMINGOS MARTINS,RIO PONTE,violencia_social
ES,VITORIA,UNIVERSITARIO,violencia_social
ES,MUNIZ FREIRE,PIACU,violencia_social
ES,CARIACICA,VALE DOS REIS,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,SUMARE,violencia_social
ES,NOVA VENECIA,BELA VISTA,violencia_social
ES,VENDA NOVA DO IMIGRANTE,TAPERA,violencia_social
ES,SANTA TERESA,VALAO DE SAO PEDRO,violencia_social
ES,SOORETAMA,CORREGO ALEGRE,violencia_social
ES,VILA VELHA,VILA BATISTA,violencia_social
ES,MUQUI,CENTRO,violencia_social
ES,SANTA TERESA,SANTO ANTONIO,violencia_social
ES,MARATAIZES,BELVEDERE,violencia_social
ES,CONCEICAO DA BARRA,NOVA BETHANIA,violencia_social
ES,ALEGRE,CAMPO AVIACAO,violencia_social
ES,IUNA,BAIRRO DO PITO,violencia_social
ES,LINHARES,CHAPADAO DAS PALMINHAS,violencia_social
ES,FUNDAO,ORLY RAMOS,violencia_social
ES,CONCEICAO DO CASTELO,PINDOBAS IV,violencia_social
ES,SAO GABRIEL DA PALHA,MIRANTE,violencia_social
ES,SERRA,SAO LOURENCO,violencia_social
ES,MUNIZ FREIRE,SAO PEDRO,violencia_social
ES,NOVA VENECIA,COQUEIRAL,violencia_social
ES,ANCHIETA,JUSTICA,violencia_social
ES,MONTANHA,BRASILIA,violencia_social
ES,SERRA,SERRAMAR,violencia_social
ES,ARACRUZ,PEDRINHAS,violencia_social
ES,MUQUI,NOSSA SENHORA APARECIDA,violencia_social
ES,ALEGRE,CELINA,violencia_social
ES,SANTA MARIA DE JETIBA,RIO CRISTAL,violencia_social
ES,IRUPI,CAROLINE BARBOSA,violencia_social
ES,VILA VELHA,VILA NOVA,violencia_social
ES,VILA VELHA,INTERLAGOS I E II,violencia_social
ES,ITARANA,ITARANINHA,violencia_social
ES,VILA VELHA,OLARIA,violencia_social
ES,CONCEICAO DO CASTELO,INDAIA,violencia_social
ES,CARIACICA,PLANETA,violencia_social
ES,ITAGUACU,BAIRRO_NAO_INFORMADO,violencia_social
ES,SANTA LEOPOLDINA,OLARIA,violencia_social
ES,SAO ROQUE DO CANAA,SAO DAMACIO,violencia_social
ES,JERONIMO MONTEIRO,CRISTAL,violencia_social
ES,BAIXO GUANDU,ALTO MUTUM PRETO,violencia_social
ES,SANTA TERESA,ALTO CALDEIRAO,violencia_social
ES,CARIACICA,SAO GERALDO II,violencia_social
ES,CASTELO,LIMOEIRO,violencia_social
ES,CONCEICAO DO CASTELO,PEDRO RIGO,violencia_social
ES,VILA VELHA,PLANALTO,violencia_social
ES,VILA VELHA,JARDIM DO VALE,violencia_social
ES,JERONIMO MONTEIRO,SANTO ANTONIO,violencia_social
ES,RIO NOVO DO SUL,QUARTEIRAO,violencia_social
ES,GUARAPARI,PORTO GRANDE,violencia_social
ES,CONCEICAO DA BARRA,ESPERANCA,violencia_social
ES,GUARAPARI,FATIMA CIDADE JARDIM,violencia_social
ES,CASTELO,NOSSA SENHORA APARECIDA,violencia_social
ES,ANCHIETA,JABAQUARA,violencia_social
ES,MIMOSO DO SUL,SERRANO,violencia_social
ES,JAGUARE,ABOBORA,violencia_social
ES,CARIACICA,PROLAR,violencia_social
ES,SAO ROQUE DO CANAA,SAO BENTO,violencia_social
ES,ALEGRE,PRAINHA,violencia_social
ES,CASTELO,SAO MIGUEL,violencia_social
ES,PRESIDENTE KENNEDY,SANTA MARIA,violencia_social
ES,IRUPI,SAO JOSE DO SACUI,violencia_social
ES,DORES DO RIO PRETO,PEDRA MENINA,violencia_social
ES,GUARAPARI,UNA,violencia_social
ES,ICONHA,CENTRO,violencia_social
ES,SAO GABRIEL DA PALHA,SANTA RITA,violencia_social
ES,VENDA NOVA DO IMIGRANTE,MINETE,violencia_social
ES,VILA VELHA,GAROTO,violencia_social
ES,ITAPEMIRIM,PALMITAL,violencia_social
ES,MARATAIZES,NOVA CANAA,violencia_social
ES,ANCHIETA,PONTA DOS CASTELHANOS,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,ALTO NOVO PARQUE,violencia_social
ES,JERONIMO MONTEIRO,PARADA CRISTAL,violencia_social
ES,CARIACICA,VILA ISABEL,violencia_social
ES,VITORIA,PONTAL DE CAMBURI,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,RUI PINTO BANDEIRA,violencia_social
ES,ARACRUZ,SAO CAMILO,violencia_social
ES,SAO JOSE DO CALCADO,SIZENALDO DE SA VIANA,violencia_social
ES,ALFREDO CHAVES,BAIRRO_NAO_INFORMADO,violencia_social
ES,VILA VALERIO,VILA NOVA,violencia_social
ES,CARIACICA,VILA MERLO,violencia_social
ES,AGUIA BRANCA,JOAO PAULO II,violencia_social
ES,MUNIZ FREIRE,SOSSEGO,violencia_social
ES,JAGUARE,MATA ATLANTICA,violencia_social
ES,SANTA TERESA,SAO LOURENCO,violencia_social
ES,SERRA,BOA VISTA I,violencia_social
ES,COLATINA,ESPLANADA,violencia_social
ES,CARIACICA,TIRADENTES,violencia_social
ES,ATILIO VIVACQUA,PRACA DO ORIENTE,violencia_social
ES,CONCEICAO DA BARRA,SAO JOSE,violencia_social
ES,IBITIRAMA,CENTRO,violencia_social
ES,NOVA VENECIA,CRISTALINO,violencia_social
ES,ITAGUACU,LIRIO DO CAMPO,violencia_social
ES,LARANJA DA TERRA,SOBREIRO,violencia_social
ES,COLATINA,SANTA MARGARIDA,violencia_social
ES,IBATIBA,SANTA CLARA,violencia_social
ES,SAO MATEUS,SANTA LEOCADIA,violencia_social
ES,ANCHIETA,RECANTO DO SOL,violencia_social
ES,CONCEICAO DA BARRA,MARCILIO DIAS I,violencia_social
ES,ATILIO VIVACQUA,FLECHEIRA,violencia_social
ES,BARRA DE SAO FRANCISCO,PALMITAL,violencia_social
ES,JERONIMO MONTEIRO,ALIANCA,violencia_social
ES,VIANA,INDUSTRIAL,violencia_social
ES,RIO BANANAL,CORREGO CAPIVARA,violencia_social
ES,PRESIDENTE KENNEDY,SAO SALVADOR,violencia_social
ES,SANTA LEOPOLDINA,PEDRA BRANCA,violencia_social
ES,SAO MATEUS,NOVA ERA,violencia_social
ES,SOORETAMA,VALE DO SOL,violencia_social
ES,MARATAIZES,NOVA MARATAIZES,violencia_social
ES,COLATINA,JARDIM PLANALTO,violencia_social
ES,AFONSO CLAUDIO,ALTO RIBEIRAO DO COSTA,violencia_social
ES,MANTENOPOLIS,CORREGO FRIO,violencia_social
ES,SERRA,CAMARA,violencia_social
ES,SANTA TERESA,PENHA,violencia_social
ES,JOAO NEIVA,SAO CARLOS II,violencia_social
ES,MUQUI,SAN DOMINGO,violencia_social
ES,SERRA,CONTINENTAL,violencia_social
ES,AFONSO CLAUDIO,ALTO SANTA JOANA,violencia_social
ES,PIUMA,ITAPUTANGA,violencia_social
ES,SAO GABRIEL DA PALHA,CORREGO ARARA,violencia_social
ES,IRUPI,CORREGO FUNDO,violencia_social
ES,DOMINGOS MARTINS,ALA NOVA DE CAMPINHO,violencia_social
ES,VIANA,BONITO,violencia_social
ES,MARATAIZES,BELO HORIZONTE,violencia_social
ES,BAIXO GUANDU,IBITUBA,violencia_social
ES,PINHEIROS,CANARIO,violencia_social
ES,PANCAS,VILA VERDE,violencia_social
ES,APIACA,CENTRO,violencia_social
ES,SERRA,PRAIA DE CAPUBA,violencia_social
ES,IBATIBA,TROCATE,violencia_social
ES,IBIRACU,PEDRA BRANCA,violencia_social
ES,SERRA,COLINA DA SERRA,violencia_social
ES,BARRA DE SAO FRANCISCO,VARGEM ALEGRE,violencia_social
ES,MUCURICI,NITEROI,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,MARIA ORTIZ,violencia_social
ES,ANCHIETA,BELO HORIZONTE,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,JARDIM ITAPEMIRIM,violencia_social
ES,ARACRUZ,CORREGO DAGUA,violencia_social
ES,BARRA DE SAO FRANCISCO,SAO JOSE,violencia_social
ES,ANCHIETA,SAO VICENTE,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,WALDIR FURTADO AMORIM,violencia_social
ES,LINHARES,RIO DO NORTE,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,MONTE LIBANO,violencia_social
ES,CARIACICA,MARACANA,violencia_social
ES,MIMOSO DO SUL,FUNIL,violencia_social
ES,MUCURICI,BOA VISTA,violencia_social
ES,CASTELO,MONTE ALVERNE,violencia_social
ES,PRESIDENTE KENNEDY,CAMPO NOVO I,violencia_social
ES,VIANA,PEROBAS,violencia_social
ES,VITORIA,PARQUE MOSCOSO,violencia_social
ES,CONCEICAO DO CASTELO,CECILIA LARRIEU,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,UNIAO,violencia_social
ES,VILA VELHA,JARDIM COLORADO,violencia_social
ES,RIO BANANAL,CORREGO PRIMAVERA,violencia_social
ES,GUARAPARI,LAMEIRAO,violencia_social
ES,IBATIBA,FLORESTA,violencia_social
ES,CASTELO,CAVA ROXA,violencia_social
ES,ANCHIETA,PRAIA DE UBU,violencia_social
ES,COLATINA,ANTONIO DAMIANI,violencia_social
ES,DIVINO DE SAO LOURENCO,BAIRRO_NAO_INFORMADO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,IBITIQUARA,violencia_social
ES,SERRA,PRAIA DA BALEIA,violencia_social
ES,VITORIA,DO MOSCOSO,violencia_social
ES,MARECHAL FLORIANO,BAIRRO_NAO_INFORMADO,violencia_social
ES,GUARAPARI,RIO CALCADO,violencia_social
ES,GUACUI,BAIRRO DO NORTE,violencia_social
ES,SERRA,CIVIT I,violencia_social
ES,ITAPEMIRIM,PIABANHA DO NORTE,violencia_social
ES,PANCAS,LIRIO DOS VALES,violencia_social
ES,VARGEM ALTA,SAO JOSE,violencia_social
ES,CONCEICAO DA BARRA,SANTANA,violencia_social
ES,IBATIBA,BOA VISTA,violencia_social
ES,IBATIBA,SONITER,violencia_social
ES,SANTA LEOPOLDINA,CRUBIXA,violencia_social
ES,CARIACICA,SAO BENEDITO,violencia_social
ES,SANTA MARIA DE JETIBA,BARRACAO DO RIO POSS MOUSER,violencia_social
ES,MIMOSO DO SUL,MANGUEIRA,violencia_social
ES,BARRA DE SAO FRANCISCO,FAZENDA GERALDO COZER,violencia_social
ES,MARILANDIA,SAO MARCOS,violencia_social
ES,SANTA MARIA DE JETIBA,GARRAFAO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,SANTA CECILIA,violencia_social
ES,AFONSO CLAUDIO,SAO LUIZ DA BOA SORTE,violencia_social
ES,SANTA MARIA DE JETIBA,LAMEGO,violencia_social
ES,CONCEICAO DA BARRA,VILA DOS PESCADORES,violencia_social
ES,VILA PAVAO,NOVA MUNIQUE,violencia_social
ES,GUACUI,SAO ROMAO,violencia_social
ES,SOORETAMA,JUNCADO,violencia_social
ES,COLATINA,SANTA HELENA,violencia_social
ES,BARRA DE SAO FRANCISCO,MORRO DA COLINA,violencia_social
ES,IBATIBA,SAO JOSE,violencia_social
ES,SERRA,COSTA BELLA,violencia_social
ES,DOMINGOS MARTINS,VILA DA PAZ,violencia_social
ES,RIO NOVO DO SUL,ITATAIBA,violencia_social
ES,NOVA VENECIA,CEDROLANDIA,violencia_social
ES,ECOPORANGA,NOSSA SENHORA APARECIDA,violencia_social
ES,SERRA,MATA DA SERRA,violencia_social
ES,VENDA NOVA DO IMIGRANTE,BANANEIRAS,violencia_social
ES,MUNIZ FREIRE,VIEIRA MACHADO,violencia_social
ES,JOAO NEIVA,BAIRRO DA PENHA,violencia_social
ES,PANCAS,ALTO PANCAS,violencia_social
ES,SAO ROQUE DO CANAA,SAO JACINTO,violencia_social
ES,ANCHIETA,BAIXO PONGAL,violencia_social
ES,ALEGRE,SANTA ANGELICA,violencia_social
ES,SANTA MARIA DE JETIBA,RIO DOS GONCALVES,violencia_social
ES,AGUA DOCE DO NORTE,VISTA BELA,violencia_social
ES,SAO MATEUS,CRICARE,violencia_social
ES,ALEGRE,UNIVERSITARIO,violencia_social
ES,JERONIMO MONTEIRO,BOA ESPERANCA,violencia_social
ES,SAO ROQUE DO CANAA,SAO ROQUINHO,violencia_social
ES,SANTA TERESA,RECANTO DO VALE,violencia_social
ES,ECOPORANGA,HOMERO AMANTE,violencia_social
ES,CONCEICAO DA BARRA,CHACARA DO ATLANTICO,violencia_social
ES,ALFREDO CHAVES,IPANEMA,violencia_social
ES,JERONIMO MONTEIRO,VILA BRITO,violencia_social
ES,SANTA LEOPOLDINA,CARAMURU,violencia_social
ES,VENDA NOVA DO IMIGRANTE,SANTA CRUZ,violencia_social
ES,VIANA,RIBEIRA,violencia_social
ES,SANTA LEOPOLDINA,RIO DAS FARINHAS,violencia_social
ES,VITORIA,DO CABRAL,violencia_social
ES,SANTA TERESA,DOIS PINHEIROS,violencia_social
ES,MIMOSO DO SUL,SANTO ANTONIO DO MUQUI,violencia_social
ES,VENDA NOVA DO IMIGRANTE,VICOSINHA,violencia_social
ES,SERRA,SANTIAGO,violencia_social
ES,DOMINGOS MARTINS,PONTO ALTO,violencia_social
ES,VITORIA,SANTA CLARA,violencia_social
ES,ALFREDO CHAVES,MATILDE,violencia_social
ES,NOVA VENECIA,CORREGO DO AUGUSTO,violencia_social
ES,LINHARES,BAGUEIRA,violencia_social
ES,SAO MATEUS,CORREGO GRANDE,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,BOA ESPERANCA,violencia_social
ES,LARANJA DA TERRA,JOATUBA,violencia_social
ES,SERRA,CHAPADA GRANDE,violencia_social
ES,SANTA TERESA,SANTO ANTONIO DO CANAA,violencia_social
ES,MARILANDIA,SAO PEDRO,violencia_social
ES,LINHARES,NOVA BETANIA,violencia_social
ES,AGUIA BRANCA,ROCHEDO,violencia_social
ES,FUNDAO,TRES BARRAS,violencia_social
ES,ANCHIETA,ITAPERORONA BAIXA,violencia_social
ES,IBIRACU,PENDANGA,violencia_social
ES,NOVA VENECIA,SANTA ROSA DA CACHOEIRINHA,violencia_social
ES,COLATINA,BARBADOS,violencia_social
ES,VITORIA,NAZARETH,violencia_social
ES,CASTELO,CORREGO DA PRATA,violencia_social
ES,BARRA DE SAO FRANCISCO,SAO PEDRO,violencia_social
ES,NOVA VENECIA,NOSSA SENHORA DE FATIMA,violencia_social
ES,AFONSO CLAUDIO,FRANCISCO CORREIA,violencia_social
ES,PRESIDENTE KENNEDY,COMISSAO,violencia_social
ES,SANTA MARIA DE JETIBA,ALTO RIO LAMEGO,violencia_social
ES,SAO DOMINGOS DO NORTE,EMILIO CALAGARI,violencia_social
ES,PRESIDENTE KENNEDY,SAO EDUARDO,violencia_social
ES,AGUA DOCE DO NORTE,BOM DESTINO,violencia_social
ES,ALEGRE,MONTE CRISTO,violencia_social
ES,MONTANHA,SAO SEBASTIAO,violencia_social
ES,PONTO BELO,BAIRRO_NAO_INFORMADO,violencia_social
ES,SOORETAMA,COMENDADOR RAFAEL,violencia_social
ES,IBITIRAMA,PONTE DO ARACA,violencia_social
ES,MONTANHA,ALCEBIADES,violencia_social
ES,VARGEM ALTA,ALTO CASTELINHO,violencia_social
ES,SANTA TERESA,SAO JOAO DE PETROPOLIS,violencia_social
ES,AGUA DOCE DO NORTE,GOVERNADOR LACERDA,violencia_social
ES,CONCEICAO DO CASTELO,TAQUARUCU,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,ARARIGUABA,violencia_social
ES,GUARAPARI,RIO DA PRATA,violencia_social
ES,SAO MATEUS,NOVA LIMA,violencia_social
ES,VENDA NOVA DO IMIGRANTE,ALTO VARGEM GRANDE,violencia_social
ES,MUQUI,SAO DOMINGOS,violencia_social
ES,CARIACICA,CAMPO BELO,violencia_social
ES,GUACUI,SAO FILIPE,violencia_social
ES,VIANA,SANTA RITA,violencia_social
ES,BOM JESUS DO NORTE,BELVEDERE,violencia_social
ES,ECOPORANGA,SAO GERALDO,violencia_social
ES,IBITIRAMA,FIGUEIRA,violencia_social
ES,BARRA DE SAO FRANCISCO,MONTE SENIR,violencia_social
ES,VIANA,JUCU,violencia_social
ES,GUACUI,TANCREDO NEVES,violencia_social
ES,JOAO NEIVA,COHAB,violencia_social
ES,DIVINO DE SAO LOURENCO,LIMO VERDE,violencia_social
ES,NOVA VENECIA,CENTRAL,violencia_social
ES,SANTA LEOPOLDINA,RIO DO MEIO,violencia_social
ES,LINHARES,JOSE RODRIGUES MACIEL,violencia_social
ES,CONCEICAO DA BARRA,MARIA MANTEIGA,violencia_social
ES,AGUIA BRANCA,CORREGO SAO JOAO,violencia_social
ES,SAO MATEUS,RIO PRETO,violencia_social
ES,ALFREDO CHAVES,QUARTO TERRITORIO,violencia_social
ES,ITAGUACU,BARRO PRETO,violencia_social
ES,MIMOSO DO SUL,COQUEIRO,violencia_social
ES,SAO JOSE DO CALCADO,AIRITUBA,violencia_social
ES,SANTA MARIA DE JETIBA,CORREGO DO OURO,violencia_social
ES,CACHOEIRO DE ITAPEMIRIM,MONTE ALEGRE,violencia_social
ES,ARACRUZ,ALDEIA BOA ESPERANCA,violencia_social
ES,SAO GABRIEL DA PALHA,SAO JOSE,violencia_social
ES,MIMOSO DO SUL,SAO PEDRO DE ITABAPOANA,violencia_social
ES,JOAO NEIVA,CARRARETO,violencia_social
ES,LARANJA DA TERRA,CENTRO,violencia_social
ES,ANCHIETA,PORTAL DE ANCHIETA,violencia_social
ES,MIMOSO DO SUL,VISTA ALEGRE,violencia_social
ES,SAO DOMINGOS DO NORTE,BRACO SUL,violencia_social
ES,GUACUI,BELA VISTA,violencia_social
ES,GUARAPARI,JARDIM BOA VISTA,violencia_social
ES,MUQUI,ALIANCA,violencia_social
ES,VILA VELHA,SANTA PAULA II,violencia_social
ES,ALEGRE,ANUTIBA,violencia_social
ES,LINHARES,MOBRASA,violencia_social
ES,SANTA TERESA,CALDEIRAO,violencia_social
ES,AGUIA BRANCA,EBENEZE,violencia_social
ES,LARANJA DA TERRA,BAIRRO_NAO_INFORMADO,violencia_social
ES,PEDRO CANARIO,NOVO HORIZONTE,violencia_social
ES,SAO JOSE DO CALCADO,PEDRO IDERALDO DE LIMA,violencia_social
ES,VIANA,NOVA BELEM,violencia_social
ES,ARACRUZ,COHAB,violencia_social
ES,SAO GABRIEL DA PALHA,CORREGO JACARANDA,violencia_social
ES,IUNA,SAO JOSE DO CAPARAO,violencia_social
ES,VARGEM ALTA,PROSPERIDADE,violencia_social
ES,SANTA TERESA,ALTO VARZEA ALEGRE,violencia_social
ES,SANTA LEOPOLDINA,COLINA VERDE,violencia_social
ES,SANTA MARIA DE JETIBA,SAO BENTO,violencia_social
ES,ARACRUZ,ALDEIA,violencia_social
ES,VENDA NOVA DO IMIGRANTE,SANTO ANTONIO DA SERRA,violencia_social
ES,SAO GABRIEL DA PALHA,GLORIA,violencia_social
ES,ALFREDO CHAVES,SAO SEBASTIAO,violencia_social
