fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,35.0,35_44,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,JARDIM ASTECA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,CARIACICA,JARDIM CAMPO GRANDE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,PRESIDENTE KENNEDY,SANTA MARIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,SOORETAMA,ALEGRE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,CARIACICA,ITACIBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,SANTA LEOPOLDINA,BARRA DO MANGARAI,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VELHA,SOTECO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,PINHEIROS,DOMICIANO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,SERRA,JACUHY,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,IRUPI,SAO JOSE DO SACUI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,VITORIA,FORTE SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,JERONIMO MONTEIRO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,DORES DO RIO PRETO,PEDRA MENINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,40.0,35_44,GUARAPARI,PORTAL CLUB,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,VIANA,PRIMAVERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,COBILANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,GUARAPARI,UNA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,VILA VELHA,COBILANDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,GUARAPARI,PALMEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,NOVA VENECIA,RUBIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,ICONHA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,LINHARES,SHELL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,48.0,45_54,LINHARES,JUPARANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,BARRA DE SAO FRANCISCO,BAIRRO CAMPO NOVO,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,CARIACICA,ALTO DA BOA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,MARATAIZES,ILMENITA,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,GUARAPARI,PRAIA DO MORRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,52.0,45_54,ITAPEMIRIM,CENTRO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,52.0,45_54,VILA VELHA,SANTA MONICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,53.0,45_54,SAO GABRIEL DA PALHA,SANTA RITA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,53.0,45_54,PRESIDENTE KENNEDY,CENTRO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,53.0,45_54,CACHOEIRO DE ITAPEMIRIM,ZUMBI,FEMININO,PARDA
violencia_domestica,violencia_social,,,54.0,45_54,ARACRUZ,MAR AZUL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,NOVA VENECIA,RUBIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,LINHARES,PONTAL DO IPIRANGA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,ARACRUZ,FATIMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,64.0,55_64,CACHOEIRO DE ITAPEMIRIM,VILA RICA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,64.0,55_64,ANCHIETA,ALVORADA,FEMININO,PARDA
violencia_domestica,violencia_social,,,76.0,65_PLUS,RIO BANANAL,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,,,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,VENDA NOVA DO IMIGRANTE,MINETE,FEMININO,PARDA
violencia_domestica,violencia_social,,,15.0,15_17,CARIACICA,SAO JOAO BATISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,IUNA,PITO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,PINHEIROS,DOMICIANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,JARDIM TROPICAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SERRA,VILA NOVA DE COLARES,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,22.0,18_24,VILA VELHA,NOSSA SENHORA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,GUARAPARI,SANTA ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,PRAIA DO SUA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,ANDRE CARLONI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,GAROTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,VILA NOVA DE COLARES,MASCULINO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,JARDIM CARAPINA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,ARACRUZ,SANTA CRUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,SERRA DOURADA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,SERRA DOURADA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,JARDIM CARAPINA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,ITAPEMIRIM,PALMITAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,SAO GABRIEL DA PALHA,PROGRESSO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,LINHARES,NOVA ESPERANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,COLATINA,JOAO MANOEL MENEGUELI,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,LINHARES,NOVA ESPERANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,ITAPEMIRIM,ITAIPAVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VITORIA,ROMAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA VELHA,PRAIA DA COSTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,MARATAIZES,NOVA CANAA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,CASTELO,NITEROI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,VITORIA,GOIABEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,ANCHIETA,IRIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,VITORIA,ITARARE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,CHACARA PARREIRAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,NOVA VENECIA,IOLANDA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,CARIACICA,SAO GERALDO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,ANCHIETA,PONTA DOS CASTELHANOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,CARIACICA,SANTA CECILIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SERRA,BALNEARIO DE CARAPEBUS,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,SAO MATEUS,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,CACHOEIRO DE ITAPEMIRIM,ALTO NOVO PARQUE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,BICANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,CACHOEIRO DE ITAPEMIRIM,MONTE CRISTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,GUARAPARI,CAMURUGI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,CACHOEIRO DE ITAPEMIRIM,BELA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,JERONIMO MONTEIRO,PARADA CRISTAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,CACHOEIRO DE ITAPEMIRIM,CORREGO DOS MONOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,CARIACICA,VILA ISABEL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,VITORIA,SANTA MARTHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,NOVA VENECIA,RUBIA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,41.0,35_44,CARIACICA,TUCUM,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA APARECIDA,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,SERRA,CHACARA PARREIRAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,CARIACICA,BELA AURORA,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,AFONSO CLAUDIO,GRAMA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,45.0,45_54,AFONSO CLAUDIO,GRAMA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,45.0,45_54,CARIACICA,NOVA VALVERDE,S/I,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,CARIACICA,CAMPO GRANDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,LINHARES,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,CARIACICA,SANTANA,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SERRA,COLINA DE LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,NOVA VENECIA,AEROPORTO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,52.0,45_54,ITAPEMIRIM,ITAIPAVA,S/I,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,VITORIA,PONTAL DE CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,53.0,45_54,ITAPEMIRIM,ITAIPAVA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,54.0,45_54,ANCHIETA,BOA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,55.0,55_64,CACHOEIRO DE ITAPEMIRIM,RUI PINTO BANDEIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,57.0,55_64,VITORIA,DA PENHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,63.0,55_64,BARRA DE SAO FRANCISCO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,64.0,55_64,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,69.0,65_PLUS,VITORIA,MARIA ORTIZ,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,70.0,65_PLUS,VILA VELHA,IBES,FEMININO,PARDA
violencia_domestica,violencia_social,,,76.0,65_PLUS,MIMOSO DO SUL,OUTRO LOCAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,2.0,0_14,MANTENOPOLIS,SANTA LUZIA DE MANTENOPOLIS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,7.0,0_14,SERRA,SAO LOURENCO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,17.0,15_17,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,CASTELO,ESPLANADA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,IBATIBA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,19.0,18_24,ARACRUZ,SAO CAMILO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,JOAO NEIVA,MONTE LIBANO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,ITAPEMIRIM,JOACIMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,SAO MATEUS,MARIRICU,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,SAO JOSE DO CALCADO,SIZENALDO DE SA VIANA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,PINHEIROS,JUNDIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,VITORIA,ITARARE,MASCULINO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,COLATINA,MARIA DAS GRACAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,VITORIA,MARUIPE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,VIANA,AREINHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,AFONSO CLAUDIO,OUTRO LOCAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,VITORIA,INHANGUETA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,ALFREDO CHAVES,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,PIUMA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,COLATINA,PERPETUO SOCORRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,SAO MATEUS,MORADA DO RIBEIRAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VITORIA,CENTRO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,CACHOEIRO DE ITAPEMIRIM,AEROPORTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,IUNA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,JAGUARE,JIRAU,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,SANTO ANDRE,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,RIO BRANCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,RIO BRANCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,JARDIM CAMBURI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,SAO ROQUE DO CANAA,VILA VERDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,DIVINO ESPIRITO SANTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,ULISSES GUIMARAES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,ATAIDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,VILA VELHA,JARDIM GUARANHUNS,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,VILA VALERIO,VILA NOVA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,PLANALTO SERRANO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,SAO LOURENCO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,BREJETUBA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,VITORIA,CONQUISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,GUARAPARI,PRAIA DO MORRO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,38.0,35_44,ITAPEMIRIM,JOACIMA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,ITAPEMIRIM,ROSA MEIRELES,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,SERRA DOURADA III,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,NOVA ALMEIDA CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,IUNA,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,JERONIMO MONTEIRO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,CARIACICA,GRAUNA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CARIACICA,PORTO NOVO,FEMININO,PARDA
violencia_domestica,violencia_social,,,43.0,35_44,JAGUARE,SEAC,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,CARIACICA,VASCO DA GAMA,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,SAO GABRIEL DA PALHA,SANTA HELENA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,GUARAPARI,SAO GABRIEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,VIANA,VILA BETHANIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VALERIO,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,NOVO MEXICO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,NOVO MEXICO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,NOVO MEXICO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,ALTO RIO NOVO,ZONA RURAL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,ITAPOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,RESIDENCIAL COQUEIRAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,ILHA DO PRINCIPE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,48.0,45_54,VIANA,BOM PASTOR,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,SERRA,NOVA CARAPINA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,MONTANHA,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,53.0,45_54,GUARAPARI,PORTAL CLUB,S/I,NEGRA
violencia_domestica,violencia_social,,,53.0,45_54,CACHOEIRO DE ITAPEMIRIM,AGOSTINHO SIMONATO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,VITORIA,PRAIA DO CANTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,LINHARES,RIO QUARTEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,55.0,55_64,SERRA,CARAPINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,CACHOEIRO DE ITAPEMIRIM,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,CARIACICA,VILA MERLO,FEMININO,PARDA
violencia_domestica,violencia_social,,,64.0,55_64,MIMOSO DO SUL,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,64.0,55_64,CACHOEIRO DE ITAPEMIRIM,INDEPENDENCIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,65.0,65_PLUS,ARACRUZ,BARRA DO RIACHO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,71.0,65_PLUS,CACHOEIRO DE ITAPEMIRIM,AQUIDABAN,FEMININO,PARDA
violencia_domestica,violencia_social,,,75.0,65_PLUS,AFONSO CLAUDIO,SAO VICENTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,VIANA,MARCILIO DE NORONHA,S/I,PARDA
violencia_domestica,violencia_social,,,,,PRESIDENTE KENNEDY,MAROBA,FEMININO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,ITAGUACU,PALMEIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,GUARAPARI,SAO GABRIEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,19.0,18_24,SOORETAMA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CASTELO,ARACUI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,23.0,18_24,CASTELO,ARACUI,FEMININO,NEGRA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,CAMPINA GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,VILA VELHA,JOAO GOULART,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,RESIDENCIAL CENTRO DA SERRA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,25.0,25_34,MARATAIZES,BARRA DE ITAPEMIRIM,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,SERRA,SERRA DOURADA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,VARGEM ALTA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,BOM JESUS DO NORTE,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,26.0,25_34,COLATINA,BELA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,VALE ENCANTADO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,SAO MATEUS,SEAC,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,IBATIBA,BOA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA DA PENHA,MASCULINO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,IBIRACU,RESIDENCIAL FRANCISCO CAMPAGNARO,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,VITORIA,GOIABEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SAO MATEUS,BOM SUCESSO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SAO MATEUS,GURIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,CONCEICAO DA BARRA,ITAUNAS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,CARIACICA,SANTA CECILIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,COLINA DA SERRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,COLINA DA SERRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,SANTA RITA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,AFONSO CLAUDIO,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,38.0,35_44,BOA ESPERANCA,VILA TAVARES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,LINHARES,PALMITAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,VILA VELHA,ILHA DAS FLORES,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,IBATIBA,SONITER,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,41.0,35_44,LINHARES,INTERLAGOS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,LINHARES,INTERLAGOS,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,LINHARES,OUTRO LOCAL,S/I,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,CASTELO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CARIACICA,NOVO BRASIL,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,JOAO NEIVA,SAO BRAS,S/I,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CARIACICA,CAMPO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,JOAO NEIVA,SAO BRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,CACHOEIRO DE ITAPEMIRIM,RUI PINTO BANDEIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,CACHOEIRO DE ITAPEMIRIM,INDEPENDENCIA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,LINHARES,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,SANTA LEOPOLDINA,CRUBIXA,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA APARECIDA,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,ITAPEMIRIM,ITAIPAVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,54.0,45_54,COLATINA,BELA VISTA,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,PARDA
