_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
7595,59302059,2025-02-10T00:00:00,16:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPO GRANDE,RUA MANOEL CARDOSO,VIA PÚBLICA
7596,59303848,2025-02-10T00:00:00,23:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,S/I,VIA PÚBLICA
7597,59310895,2025-02-10T00:00:00,21:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ENSEADA DO SUA,S/I,VIA PÚBLICA
7598,59326639,2025-02-10T00:00:00,14:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVA CARAPINA I,RUA ITUETA,VIA PÚBLICA
7599,59328056,2025-02-10T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CENTRAL CARAPINA,S/I,RODOVIA FEDERAL
7600,59328587,2025-02-10T00:00:00,23:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,JOSE DE ANCHIETA,"BR 101, ENTRADA DO BAIRRO JOSÉ DE ANCHIETA, SERRA",VIA PÚBLICA
7601,59339127,2025-02-10T00:00:00,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,JARDIM AMERICA,RUA PARAGUAI,OUTRO LOCAL
7602,59354929,2025-02-10T00:00:00,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,CIVIT II,AV. TALMA RODRIGUES RIBEIRO,VIA PÚBLICA
7603,59299169,2025-03-10T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,PORTO DE CARIACICA,S/I,VIA PÚBLICA
7604,59301653,2025-03-10T00:00:00,09:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PONTAL DAS GARCAS,AV UNIAO,VIA PÚBLICA
7605,59302147,2025-03-10T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VALE DOS REIS,RUA VENEZA,VIA PÚBLICA
7606,59302302,2025-03-10T00:00:00,13:07:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,SAO PEDRO,RUA MINISTRO RUI BARBOSA,VIA PÚBLICA
7607,59302392,2025-03-10T00:00:00,13:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,GOIABEIRAS,S/I,VIA PÚBLICA
7608,59305236,2025-03-10T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,CENTRO VILA VELHA,RUA CEL SODRE,VIA PÚBLICA
7609,59306447,2025-03-10T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,GUARAPARI,PRAIA DO MORRO,NAO SABE DIZER,VIA PÚBLICA
7610,59311460,2025-03-10T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CRUZEIRO DO SUL,RUA DOM PEDRO II,VIA PÚBLICA
7611,59311497,2025-03-10T00:00:00,19:17:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,NOVO BRASIL,RUA TOCANTINS,VIA PÚBLICA
7612,59312715,2025-03-10T00:00:00,14:50:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,INTERLAGOS,AVENIDA PADRE MANOEL DE NOBREGA,VIA PÚBLICA
7613,59321168,2025-03-10T00:00:00,07:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ILHA DOS BENTOS,S/I,VIA PÚBLICA
7614,59329616,2025-03-10T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO FRANCISCO,RUA SÃO JOSÉ,VIA PÚBLICA
7615,59329747,2025-03-10T00:00:00,09:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA MONICA,RUA 1,VIA PÚBLICA
7616,59329805,2025-03-10T00:00:00,13:05:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BOA VISTA I,AVENIDA COMISSÁRIO JOSÉ DANTAS DE MELO,VIA PÚBLICA
7617,59329846,2025-03-10T00:00:00,18:34:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VIANA,INDUSTRIAL,RUA MATO GROSSO,ESCOLA
7618,59329921,2025-03-10T00:00:00,17:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA MONICA,RUA 21,VIA PÚBLICA
7619,59329965,2025-03-10T00:00:00,17:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA MONICA,RUA 21,VIA PÚBLICA
7620,59347652,2025-03-10T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ILHA DO PRINCIPE,RUA ROSILDA FALCAO DOS ANJOS,VIA PÚBLICA
7621,59367132,2025-03-10T00:00:00,10:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ENSEADA DO SUA,RUA MARILIA R SCARTON COUTINHO,VIA PÚBLICA
7622,59368105,2025-03-10T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VIANA,VILA BETHANIA,SANTA HELENA,OUTRO LOCAL
7623,59480577,2025-03-10T00:00:00,18:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,FORTE SAO JOAO,AVENIDA  PRINCIPAL,VIA PÚBLICA
7624,59534936,2025-03-10T00:00:00,22:55:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,JOCKEY DE ITAPARICA,S/I,COMÉRCIO
7625,59311018,2025-03-10T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM TRANSPORTE COLETIVO,ES,VITORIA,CENTRO,AVENIDA GETÚLIO VARGAS,TRANSP COLETIVO
7626,59307444,2025-03-10T00:00:00,23:24:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,ITAPEMIRIM,ITAOCA,RUA NAO CADASTRADA,COMÉRCIO
7627,59310237,2025-04-10T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BOA VISTA I,RUA GONÇALVES DIAS,VIA PÚBLICA
7628,59313940,2025-04-10T00:00:00,15:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,FEU ROSA,RUA DOS CIPRESTE,VIA PÚBLICA
7629,59315946,2025-04-10T00:00:00,05:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,MORADA DE SANTA FE,RUA ESTRELA MATUTINA,VIA PÚBLICA
7630,59317192,2025-04-10T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,RUA DR ANTONIO BASILIO,VIA PÚBLICA
7631,59318767,2025-04-10T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VILA INDEPENDENCIA,NÃO INFORMADO,VIA PÚBLICA
7632,59319410,2025-04-10T00:00:00,09:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,RUA SANTOS DUMONT,VIA PÚBLICA
7633,59319778,2025-04-10T00:00:00,13:22:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,R. VINÍCIUS TÔRRES,VIA PÚBLICA
7634,59320297,2025-04-10T00:00:00,18:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,AVENIDA GIL VELOSSO,VIA PÚBLICA
7635,59322439,2025-04-10T00:00:00,22:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MATA DA PRAIA,R. DES. VICENTE CAETANO,VIA PÚBLICA
7636,59326965,2025-04-10T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,CENTRO,RUA 7 DE SETEMBRO,VIA PÚBLICA
7637,59327195,2025-04-10T00:00:00,13:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,INDUSTRIAL,RUA RONALDO GONÇAVES DE RESENDE,OUTRO LOCAL
7638,59327320,2025-04-10T00:00:00,06:26:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ARACAS,RUA CARACAS,VIA PÚBLICA
7639,59327323,2025-04-10T00:00:00,15:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,BENTO FERREIRA,AVENIDA VITORIA,VIA PÚBLICA
7640,59327669,2025-04-10T00:00:00,20:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BARRA DO JUCU,RUA DOMINGO RIBEIRO PINTO,VIA PÚBLICA
7641,59327900,2025-04-10T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,VALPARAISO,S/I,VIA PÚBLICA
7642,59329402,2025-04-10T00:00:00,21:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,MATA DA PRAIA,AVENIDA FERNANDO FERRARI,VIA PÚBLICA
7643,59329784,2025-04-10T00:00:00,00:15:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CAMPINA GRANDE,S/I,VIA PÚBLICA
7644,59330671,2025-04-10T00:00:00,21:44:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,R. SÃO PAULO,VIA PÚBLICA
7645,59330676,2025-04-10T00:00:00,17:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,DIVINO ESPIRITO SANTO,RUA JUSCELINO KUBITSCHECK,VIA PÚBLICA
7646,59331317,2025-04-10T00:00:00,14:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA MONICA,JOAO MENDES,VIA PÚBLICA
7647,59337402,2025-04-10T00:00:00,15:18:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,RIO MARINHO,S/I,VIA PÚBLICA
7648,59341266,2025-04-10T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,RUA DR. ANTONIO BASILIO,VIA PÚBLICA
7649,59404973,2025-04-10T00:00:00,22:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,PRAÇA PHILOGOMIRO LANNES,VIA PÚBLICA
7650,59336367,2025-04-10T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,VITORIA,ILHA DO PRINCIPE,POSTO DE GASOLINA,COMÉRCIO
7651,59317348,2025-05-10T00:00:00,00:31:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SAO MATEUS,GURIRI,AV OTHOVARINO DUARTE SANTOS,VIA PÚBLICA
7652,59319671,2025-05-10T00:00:00,02:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,GUARAPARI,FATIMA CIDADE JARDIM,S/I,VIA PÚBLICA
7653,59330451,2025-05-10T00:00:00,00:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,NOVO HORIZONTE,AV BRASIL,VIA PÚBLICA
7654,59330749,2025-05-10T00:00:00,03:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,S/I,VIA PÚBLICA
7655,59333368,2025-05-10T00:00:00,18:10:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ATAIDE,ROD CARLOS LINDEMBERG,VIA PÚBLICA
7656,59338946,2025-05-10T00:00:00,20:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM DA PENHA,RUA JOSE NEVES CYPRESTE,VIA PÚBLICA
7657,59340870,2025-05-10T00:00:00,22:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,JARDIM CAMBURI,PROX CPD VALE AREIA DE AREIA DA PRAIA,VIA PÚBLICA
7658,59364774,2025-05-10T00:00:00,23:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,JOSE DE ANCHIETA,S/I,VIA PÚBLICA
7659,59403421,2025-05-10T00:00:00,Indeterminada,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,LINHARES,MOVELAR,S/I,VIA PÚBLICA
7660,59542474,2025-05-10T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BOA VISTA I,S/I,OUTRO LOCAL
7661,59324053,2025-05-10T00:00:00,20:04:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM ESTABELECIMENTO COMERCIAL,ES,JAGUARE,BARRA SECA,BR 101,COMÉRCIO
7662,59321352,2025-05-10T00:00:00,14:29:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,CARIACICA,JARDIM AMERICA,RUA CHILE,RESIDÊNCIA
7663,59327810,2025-06-10T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PONTAL DAS GARCAS,RUA JURITI,VIA PÚBLICA
7664,59328576,2025-06-10T00:00:00,05:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,OPERARIO,RUA DOS PROFESSORES,VIA PÚBLICA
7665,59329271,2025-06-10T00:00:00,06:25:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,SERRA CENTRO,AVENIDA,VIA PÚBLICA
7666,59330163,2025-06-10T00:00:00,12:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE JACARAIPE,RUA SANTA MARIA,VIA PÚBLICA
7667,59330785,2025-06-10T00:00:00,10:45:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,BAIRRO DAS LARANJEIRAS,RUA CAIÇARA,VIA PÚBLICA
7668,59331283,2025-06-10T00:00:00,07:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,NÃO SABE INFORMAR,VIA PÚBLICA
7669,59331463,2025-06-10T00:00:00,15:20:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,GLORIA,RUA SANTA ROSA,VIA PÚBLICA
7670,59332709,2025-06-10T00:00:00,18:01:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,RIO NOVO DO SUL,CENTRO,RUA NAO INFORMADA.,VIA PÚBLICA
7671,59332829,2025-06-10T00:00:00,15:35:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,ITAPOA,S/I,VIA PÚBLICA
7672,59334181,2025-06-10T00:00:00,19:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VIANA,SOTECO,RUA ALFREDO CAVALERI,VIA PÚBLICA
7673,59334513,2025-06-10T00:00:00,21:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,VILA MERLO,RUA PRINCIPAL,VIA PÚBLICA
7674,59336170,2025-06-10T00:00:00,21:47:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,RUA DESEMBARGADOR AUGUSTO BOTELHO,VIA PÚBLICA
7675,59336186,2025-06-10T00:00:00,21:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CACHOEIRO DE ITAPEMIRIM,AMARAL,S/I,VIA PÚBLICA
7676,59345392,2025-06-10T00:00:00,18:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,GIL VELOSO,VIA PÚBLICA
7677,59345662,2025-06-10T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO GERALDO,RUA,VIA PÚBLICA
7678,59345983,2025-06-10T00:00:00,23:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SAO MATEUS,GURIRI,RUA 22,VIA PÚBLICA
7679,59348160,2025-06-10T00:00:00,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,RUA ANTONIO GIL VELOSO,VIA PÚBLICA
7680,59354772,2025-06-10T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DE ITAPARICA,NAO SEI,OUTRO LOCAL
7681,59390880,2025-06-10T00:00:00,06:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SAO GERALDO,NA0,VIA PÚBLICA
7682,59401873,2025-06-10T00:00:00,21:30:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,ENSEADA DO SUA,R. MARÍLIA DE REZENDE SCARTON COUTINHO,VIA PÚBLICA
7683,59417883,2025-06-10T00:00:00,22:56:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,PRAIA DA COSTA,S/I,VIA PÚBLICA
7684,59334066,2025-06-10T00:00:00,20:39:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: EM RESIDÊNCIA/CONDOMÍNIO,ES,SAO DOMINGOS DO NORTE,SIDNEY FORTUNA,RUA NAO CADASTRADA.,RESIDÊNCIA
7685,59336613,2025-07-10T00:00:00,00:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTA MONICA POPULAR,S/I,VIA PÚBLICA
7686,59337733,2025-07-10T00:00:00,07:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,PARQUE JACARAIPE,JACARAIPE,RODOVIA ESTADUAL
7687,59340333,2025-07-10T00:00:00,13:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VITORIA,PRAIA DO CANTO,RUA EUGENIO NETTO,VIA PÚBLICA
7688,59341504,2025-07-10T00:00:00,11:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,SANTA BARBARA,RODOVIA LESTE OESTE,OUTRO LOCAL
7689,59342596,2025-07-10T00:00:00,19:49:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,BARRA DO JUCU,RUA VASCO COUTINHO,VIA PÚBLICA
7690,59343948,2025-07-10T00:00:00,23:13:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,GUACUI,QUINCAS MACHADO,RUA DR NILTON GOMES DE FIGUEIREDO,VIA PÚBLICA
7691,59345683,2025-07-10T00:00:00,19:07:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,ROSARIO DE FATIMA,EM FRENTE A ESCOLA RÔMULO CASTELO,VIA PÚBLICA
7692,59345934,2025-07-10T00:00:00,16:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,VILA VELHA,SANTOS DUMONT,S/I,OUTRO LOCAL
7693,59346694,2025-07-10T00:00:00,22:00:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,SERRA,VALPARAISO,ENTRE A RUA DO COMÉRCIO,VIA PÚBLICA
7694,59355080,2025-07-10T00:00:00,19:40:00,CRIMES CONTRA PATRIMÔNIO,CRIMES CONTRA PATRIMÔNIO: ROUBO: A PESSOA EM VIA PÚBLICA,ES,CARIACICA,CASTELO BRANCO,RUA PRIMEIRO DE MAIO,VIA PÚBLICA
